Synthetic_D_ORIXCOOR,Synthetic_D_ORIYCOOR,Synthetic_D_DESTXCOOR,Synthetic_D_DESTYCOOR,Synthetic_P_SEXE,Synthetic_P_GRAGE,Synthetic_D_HREDE
418422.6756095886,3150821.874856949,280336.9944095612,2737447.265982628,1,37,17.30418244768836
338232.0647239685,3515167.4234867096,314536.9653701782,1739142.670840025,2,83,20.771192979652128
367823.7323760986,3005105.124771595,172237.06889152527,2948337.000131607,1,96,15.315754012168611
209874.9165534973,2609901.4904499054,259236.16337776184,3196464.7694826126,2,24,4.9995060246651875
356450.09326934814,2597712.8845453262,204164.22533988956,2829776.8579125404,2,82,10.606150485772098
321690.1664733887,2620315.968215465,311642.64726638794,2822858.64508152,2,51,19.38723925408749
215765.54822921756,2137197.418689728,173606.17566108704,2036901.223778725,2,34,10.273992260811848
217249.20320510864,479650.0808596611,260924.7748851776,2869452.0637989044,1,59,3.906162697665211
306471.95625305176,3194512.9532814026,329935.5273246765,2869196.6945528984,2,14,15.851287287206851
334364.49813842773,2220423.938035965,193727.23150253296,3168279.650509357,1,10,14.47896953603961
361155.0455093384,2559218.4938192368,229845.9117412567,2325279.926687479,1,22,11.169708407832095
181217.65899658203,1938655.1698744297,257039.23749923703,1992940.554946661,2,12,22.159040721156025
450654.9601554871,2010172.1682548523,365067.9235458374,2668168.189108372,2,44,17.180340622044596
377072.2393989563,2715847.00357914,316933.5370063782,3011848.707854748,2,93,16.10031988984662
240223.8612174988,2632645.5624103546,232715.69657325745,2693955.589652061,1,12,13.8511979886899
219995.8746433258,1963509.0199708936,192192.82913208008,3745219.637691975,1,91,12.292666456971869
346945.9538459778,2559034.2303812504,417190.07539749146,3429929.1449785237,1,39,12.218392942554427
213894.42133903503,3135712.272942066,289517.76671409607,3059399.990618229,2,20,14.162512941529153
300255.34677505493,2606549.883782864,218082.56554603577,2380921.215415001,1,13,12.185335461124675
191527.73070335388,2056288.7957692144,298410.076379776,1831055.720359087,1,55,23.18572376587407
358336.7590904236,2275110.421031713,196273.845911026,2152324.300080538,2,50,17.160063566499115
319467.5092697144,2088537.802815437,282105.60727119446,1151269.6686983109,2,36,7.7952242481709195
198335.12353897092,2525329.7715485096,194256.62803649905,2694529.9410820007,1,62,14.359727177309638
286247.0631599426,2786582.1439027786,337403.7985801697,2295257.219552994,1,45,8.814597102030643
370493.4959411621,2108858.925253153,224358.07633399963,2615746.2349534035,2,64,13.260375688593363
382386.1961364746,2430262.9882991314,182497.412443161,3332510.518014431,2,54,20.00875751182962
449649.1317749024,2398084.781229496,369377.12478637695,2358718.618005514,1,7,15.951494403166803
181318.97497177124,2651017.1623826027,286868.31641197205,2725923.5376119614,1,23,13.409437254272795
436007.8458786011,3067325.306355953,355998.37350845337,3174089.224398136,2,72,22.668448719729298
300669.5156097412,2280040.7295525074,366595.9601402283,4103132.633805275,2,72,1.50644198535553
420824.5759010315,2607860.983133316,272489.81642723083,2729484.027147293,2,25,0.2889109226804155
325206.7928314209,2102785.877585411,212321.3415145874,1804911.7203652856,2,39,11.339010445324563
359447.0863342285,2072357.790887356,252718.98555755612,2991087.6469016075,1,25,23.916158220378353
281994.65322494507,1956903.2139480116,352770.9250450134,2323566.0473406315,2,9,22.930285741907557
355042.54150390625,2397136.550873518,479100.8596420288,2572822.181761265,2,72,14.592497869991389
339174.1638183594,2604960.4778289795,280211.93194389343,3903940.340280533,2,91,20.740438960819993
360584.8078727722,3389180.470764637,280420.82238197327,2514387.122899294,2,8,15.463179558293461
342474.21073913574,1852830.1537632945,359369.58837509155,3137190.66208601,2,12,21.798154530161735
209835.9887599945,2667438.781142235,190661.4487171173,3054231.7452430725,2,57,13.438091001019865
162478.74546051025,2009920.3160703185,315936.2916946411,2223860.107094049,2,69,22.018915015379207
318914.9742126465,1885970.812350512,277294.65413093567,3248929.845869541,1,48,0.7893479969042873
297481.85324668884,511902.4520516396,301254.6305656433,3159279.337286949,2,6,20.52676053065939
418172.4433898926,2172792.6803529263,313412.8336906433,3593265.455543995,2,6,9.343628310557461
290605.4918766022,3122768.8750624657,280429.85248565674,1944851.6205251217,1,42,8.175339027894934
213360.1431846619,2904696.689724922,223495.3169822693,3184158.4184765816,2,19,12.781022224684497
339545.02391815186,2193929.761052132,472767.41313934326,1898775.3627598288,1,40,18.999208252426776
352568.0427551269,3935438.5311603546,212509.471654892,2897583.968102932,1,5,11.510478446118366
297254.50921058655,2480423.1660962105,276432.7888488769,2371828.388184309,2,80,17.176587740176323
274418.18165779114,3719441.106259823,316554.5229911804,3890596.303224564,2,67,4.260993943353396
172031.0037136078,2824043.436050415,192374.6113777161,3129686.170399189,2,37,18.31445040406518
303892.493724823,2113914.318829775,299779.18314933777,2906635.966837406,2,65,3.8127858545681086
282218.510389328,2562606.80025816,378021.9202041626,3436668.446421623,1,19,1.3424172305758757
381408.79917144775,2892063.0990862846,353619.75479125977,2806924.2157936096,1,35,8.404898730638086
246930.5281639099,3463207.2747945786,300363.1536960602,2141923.2788980007,2,1,10.017768610267385
318501.48487091064,3751354.922056198,247819.0188407898,2735752.3481845856,2,8,7.815150003008491
407396.8653678894,2789434.327840805,293229.5506000519,1580094.2698717115,2,98,0.41447009779474864
545077.0502090454,3715085.455000401,378918.35021972656,3056945.387542248,1,34,13.844961140543022
432596.2190628052,1604943.9912438393,403285.2892875672,2158907.1687459946,2,94,21.957324884231348
337498.1050491333,2485914.3694639206,370881.5579414368,2287893.7161564827,2,52,9.60781989902621
354802.8950691223,3251974.7036099434,262400.6335735321,3310414.808690548,2,45,18.93250058145045
290255.1238536835,1950346.7997014525,230554.783821106,2571628.8275122643,1,24,3.500868362596719
307065.8688545227,3203871.7009425163,323024.8336791992,2706706.925392151,2,39,13.071022146404644
407476.97401046753,2641564.2186403275,384841.91942214966,1671257.573634386,1,30,5.106420551819116
316921.8068122864,2129236.3206744194,352328.1817436218,3313616.557955742,2,59,23.262482428546747
260506.046295166,2434804.737985134,289926.5532493592,2100627.319335937,1,43,21.289128477654728
233756.39367103577,2335127.392977476,316390.8009529114,3289830.2124738693,1,10,14.512491297487374
371595.3116416931,2842438.279211521,212200.03414154053,2402024.6546566486,1,56,10.356184780719984
145466.55762195587,1900186.0102415085,377620.5186843872,2676779.7905802727,2,42,23.44657150778192
347959.5069885254,3281104.5358777046,362838.5787010193,2395824.07528162,2,29,7.805995769880398
310596.7288017273,2063714.077115059,197231.6448688507,3094551.949620247,1,38,18.544874644559425
244607.18083381653,1185568.6638355255,314269.4239616394,3715943.312168121,1,31,4.488584259542809
183473.05703163147,2429651.17251873,176530.48086166382,3341200.718164444,1,4,4.364897574596277
340973.6042022705,2070808.907598257,234604.41875457764,2940543.4977412224,1,99,3.572556208884982
361666.8109893799,1949912.2132360933,226270.99204063416,3146147.2414135933,2,42,6.694064528877287
348907.1493148804,2437051.5286028385,285740.5548095703,3161195.0653791428,2,56,22.596785821374013
203937.6323223114,3544186.2389445305,426696.1817741394,2962616.26970768,1,98,18.6200114719672
433658.016204834,2588266.36326313,327916.0385131836,3656221.7733860016,2,29,21.915712506530152
338672.7695465088,2270830.9217989445,248879.385471344,3752674.278855324,1,82,21.615731212785562
329487.16926574707,1698583.459198475,338901.29375457764,2404973.940074444,2,64,12.860896259413497
366055.7274818421,2196377.330005169,289374.4831085205,3392568.77720356,1,42,6.975725506694367
268630.90443611145,1535646.7173993587,248526.03125572205,3586227.968454361,2,37,6.656656965454805
317743.3137893677,2863285.8904600143,153791.28503799438,3464236.091732979,1,20,1.4009010850094898
152144.03319358826,2506350.484520197,261917.818069458,2807218.425631523,1,78,15.105846006373925
331551.7191886902,778579.9681842327,238737.13064193728,2927025.7484316826,1,11,9.005983124057542
251604.79593276975,3681099.325418472,140687.4601840973,3450075.7905840874,1,7,8.837070568077348
242338.5148048401,2302813.549667597,175592.04745292664,2925800.8935451508,1,40,21.972287557393305
204470.4442024231,2610592.363655567,234800.6491661072,2903511.898756027,2,39,9.733316136062387
353083.8494300842,2910055.162250996,369921.0767745972,1159480.4016202688,2,69,13.85865199466946
311581.31408691406,3313113.4652495384,322780.68113327026,2861074.729204178,2,37,22.16983224111811
420292.38986968994,3353117.4399256706,314909.9712371826,2826750.0442266464,2,42,23.584952016221077
255703.05037498477,3473109.7907423973,258558.4943294525,3191799.61681366,2,38,14.780570771461875
282342.48208999634,2972245.984017849,294002.9923915863,2948633.962452412,2,89,11.309104399746829
363847.5184440613,4312036.298632622,272380.5253505707,2783478.2606959343,2,63,8.359287390638146
335446.35820388794,2002547.6377308369,475910.3899002075,2933109.34728384,1,43,12.313587975850957
234486.1512184143,1938081.277191639,286706.15005493164,3300391.183495521,1,88,4.923312618313844
216396.1355686188,3711331.679999828,271498.2931613922,4256530.340313911,2,43,18.703756674486474
295075.7508277893,2425141.68804884,299371.8092441559,2786071.0995793343,1,71,18.330591185671828
294583.3330154419,2418089.6739661694,250396.0494995117,3274088.1511569023,2,48,23.5932412946068
351462.40043640137,3402846.8541502957,231998.83151054385,2674114.4696474075,2,95,11.793867596756412
317664.13497924805,3485645.8211541176,301772.2611427307,3398723.0231165886,1,1,1.4850281373238894
183746.2310791016,2678748.427510261,190442.36588478088,3267458.0315351486,2,10,19.52439036420044
406749.1297721863,2118108.6440086365,374409.3065261841,2397098.780691624,1,92,2.93288867354723
328103.39975357056,2712177.3322224617,245191.8487548828,2370886.7332041264,2,72,22.325632252409616
328704.4649124145,2181944.227218628,307575.73890686035,3142227.399945259,1,79,15.878701841729134
159147.90678024292,2878245.940804481,323819.411277771,2850456.87353611,1,92,15.929175811844795
311440.8736228943,2424605.7184636598,211735.58282852173,2468207.647025585,1,40,21.643456174146745
282404.1907787323,2557937.0601177216,269841.76087379456,3619180.693626404,2,89,21.888563547145747
263931.853055954,2098559.745937586,246657.44352340695,3017434.413135052,2,54,13.787722392393254
348973.3819961548,2776916.341483593,401163.84077072144,3004363.7893795967,2,26,1.6280539297477958
296236.19961738586,2339321.4123249054,288987.1542453766,2541250.744253397,2,67,5.417236726601116
395935.5001449585,2856508.360087872,246073.66967201236,3429172.518014908,2,64,23.167552042399493
169845.34311294556,2490609.952360392,343393.13554763794,2595486.1258864403,2,76,2.8663509648347434
208518.4519290924,2189191.0559237003,296313.3578300476,1860598.1192290783,2,72,8.931490787564451
240721.07124328613,2672825.0843286514,245385.05721092224,3311124.643445015,1,57,21.37933887193782
288375.91457366943,2536807.778120041,259458.96553993225,4341125.149488449,1,34,21.224646259745654
338238.7881278992,2388917.789876461,220110.5480194092,3481587.1322155,2,63,8.398993970594345
279000.86092948914,1163128.6647766829,162505.72848320007,2541255.02589345,2,14,17.998051412052813
85564.46182727814,2645767.565846443,363828.8145065308,966216.6504114866,2,41,19.52995846037136
268228.07240486145,2004708.6426317687,274090.68393707275,3255427.5404810905,2,67,11.60094749167721
357867.83742904663,2624563.3551478386,341869.0686225891,2581301.969885826,2,47,21.819711210823925
260946.33984565732,2126266.238719225,373115.4446601868,1418263.26161623,2,20,7.409565039038368
260436.27309799197,1273063.290193677,192364.5977973938,3326708.589911461,2,8,8.985145896661571
319243.4911727905,2383085.8902931213,315139.6040916443,2213794.430077076,1,11,1.381757285910917
248301.02968215945,2127564.340233803,209271.3658809662,2662660.470843315,1,74,2.270437418053199
435296.7028617859,2901483.930528164,315585.9594345093,1949737.8893196585,2,86,1.0939068855506267
349683.5951805115,3424767.6278948784,269718.8262939453,1938211.4084661007,2,78,22.257916552013672
355547.5478172302,1472821.9070732594,240940.18983840945,2492554.275691509,1,26,7.380194780755201
174706.72178268433,1807850.301682949,190111.27400398251,3404924.0612387657,2,58,11.525384658169813
426366.9137954712,2447855.482697487,280662.7218723297,1825277.3412764072,2,65,7.136506684941224
274610.88943481445,3029714.7684693336,178606.76097869873,2028521.5954482555,2,98,23.49341038266878
451128.2806396485,2293501.441299916,248389.31012153623,2136244.906693697,1,15,9.586428815937753
289751.1010169983,2513028.9255082607,310134.9596977234,2782081.528544426,1,64,11.033886327376054
301992.5956726074,2988138.208568096,153630.79953193665,2854018.2805657387,1,73,18.993367327061005
235625.070810318,349481.4949631691,353224.7905731201,2093460.3126347065,2,26,16.059970674906186
258461.27319335935,3077327.829182148,283558.38108062744,2575322.9653835297,2,27,19.316850811200794
269060.7373714447,2293261.057794094,138133.97932052612,2157542.7018105984,2,64,0.11800344262833745
268490.4282093048,2671747.3343610764,423387.7305984497,2820634.9447369576,2,2,12.292522403029457
309837.6636505127,4151675.727903843,249881.08325004575,2581086.0528945923,2,33,4.422031896053292
207583.6126804352,3850507.001578808,249007.4877738953,2013527.5978147984,1,43,3.8710992527788006
336661.8995666504,2359037.294358015,406363.6426925659,2937397.409796715,1,80,1.7411792507059374
416103.1012535095,746536.0975712538,386375.9641647339,2746005.346953869,1,56,21.455921896693916
427475.9178161621,2600142.103612423,263675.2908229828,2198502.0938813686,2,12,9.945607649839397
250850.09384155276,2260466.294556856,460585.2847099304,2723950.007379055,2,73,12.592662915121931
270875.91338157654,1930403.9907455444,389896.1310386658,3467643.971383572,1,10,17.18810052752641
316428.45916748047,1778020.574182272,245085.34717559812,3201284.3670248985,1,72,10.518068212239527
284036.54742240906,2433186.278045177,228796.7567443848,1047364.8922592402,1,58,10.856106687976727
417767.9662704468,3382974.5393395424,208076.83515548703,2608817.012190819,1,34,2.589755397128437
422330.5468559265,2757683.8260293007,247413.21849823,2523431.017100811,1,98,3.4061554077291794
283213.00196647644,3220231.847584248,305567.0862197876,2982695.938229561,2,54,0.1260092624154086
350165.14110565186,2567983.011007309,339883.59022140503,3320784.635066986,1,24,2.6261330582266806
353205.5501937866,2147189.3903315067,358127.6183128357,3354401.014447212,1,94,14.319174382148718
376134.0742111206,1770392.6795125008,278351.5875339508,1574536.5481674671,2,0,14.085868040686298
266207.2424888611,1613395.642876625,238742.92421340945,2486807.2443306446,1,32,10.105894217807679
