D_ORIXCOOR,D_ORIYCOOR,D_DESTXCOOR,D_DESTYCOOR
341577.94,989022.94,392531.8,3110743.0
323535.9,1253117.1,326175.47,3167042.2
497038.6,4662636.0,362008.34,1831777.6
270865.66,4341320.0,497389.72,567556.8
316003.78,4719643.0,338245.5,4150158.0
436693.28,4981848.0,452845.9,3124708.2
494768.47,2175840.5,372321.78,945498.1
119856.72,2272200.5,429186.72,1547727.4
103322.0,1151143.6,316927.66,2698891.0
409197.53,2052427.6,239933.0,2048716.4
506127.78,4449661.0,428282.1,543937.6
310137.38,2452786.0,249789.06,760900.2
209969.0,2074464.4,76282.76,1786030.9
476091.6,697163.2,261699.25,1084169.6
426193.53,81842.49,425434.25,1497464.5
416314.5,3031153.5,225484.89,414554.3
214004.06,789694.2,324063.47,1988160.6
450724.66,1994369.1,448542.94,3967679.5
98787.93,1164448.1,339192.03,2476852.0
325513.34,4512155.0,398869.06,1610675.5
239693.58,1675086.8,168283.72,1069538.8
224831.42,3950912.5,256032.17,2767866.5
214933.83,3299814.8,235157.2,192603.33
229238.19,4110204.8,219101.55,3673648.2
433816.03,4805995.5,300011.5,680762.5
117322.695,2207383.5,104255.27,2060830.1
369378.34,806956.44,304208.53,1348713.8
341269.84,4463051.5,413429.16,2546155.0
289635.84,3488473.0,292184.72,4658029.0
361534.78,836415.9,264328.84,214959.69
358126.5,337055.22,217841.16,4037418.5
162027.08,3067027.0,140403.55,2227042.8
281566.5,1754970.2,297019.03,3294081.8
195498.58,2376953.0,418654.1,918517.06
226856.05,2496522.0,349040.5,829341.5
125126.91,1276858.9,78199.16,1141754.9
433389.53,4016472.5,135838.2,2220392.0
256089.14,4982223.5,253235.33,1244716.6
192048.45,833253.06,425437.66,2616729.2
311578.4,4117976.8,348731.72,1377997.6
91758.92,2329048.5,123145.52,1888673.1
228762.52,4174370.5,346802.16,1852402.6
192245.73,3628590.5,465715.4,3979846.0
265911.5,4831110.0,298470.5,706725.5
361064.94,3365703.8,206167.61,3187194.0
334148.62,3583919.8,238936.39,2577583.5
366925.47,2457698.0,249029.98,3699465.0
352992.5,612019.7,398493.4,3729279.5
385432.12,4662484.5,177326.7,4297906.5
271954.12,3663244.5,223394.02,4509476.0
63035.727,186628.4,180053.86,1353623.8
129759.25,960260.56,259624.92,2083343.8
227975.05,3938573.0,468070.62,4300531.5
475507.44,4176722.2,286992.84,659694.2
365963.62,4471129.0,213931.1,3811992.0
481690.47,624553.06,220264.64,4305369.0
335987.4,887176.56,294025.53,3231358.5
204374.48,3702711.5,342257.38,1660385.8
140427.03,2808604.0,116633.625,729047.6
454098.28,4881237.5,362772.38,2930045.2
171485.39,2450521.0,103095.266,2439617.0
282782.62,4165769.0,372799.03,1729840.6
208313.38,3571154.5,219363.97,2954052.0
437071.88,3335087.0,424422.16,2816295.5
301545.78,4397817.0,454477.03,3949474.0
333727.97,978685.56,299471.2,2530870.0
137879.7,2617871.8,323582.66,762868.5
230140.16,2086163.6,449357.78,1560853.6
112574.73,1275197.9,161807.45,2476792.0
413434.84,4699972.0,179870.89,1147228.1
259529.16,2889879.5,110651.305,685260.25
115270.56,1559050.6,264284.97,2280377.8
362020.03,2915699.2,210259.11,876689.9
145963.17,2595543.2,141734.12,2388379.0
271173.9,2766258.5,227660.95,373939.53
179631.97,508292.38,294710.9,3899907.0
234047.64,4970780.0,421566.97,4179274.0
356678.84,1237458.4,168248.64,4251401.0
255628.67,4829199.0,246856.2,286060.97
392870.03,1277832.9,161828.55,2259798.2
145869.39,2617586.5,437865.84,612070.44
288424.78,1686851.8,195410.8,4013256.5
188306.6,1712952.6,181573.48,218473.23
153111.27,2595491.0,229739.86,342811.16
336146.9,2503414.0,455258.6,2841272.5
233802.52,297107.94,446193.9,3884070.0
294332.03,2277309.0,302711.66,4167234.0
428641.53,4957755.5,522185.16,4694833.0
205193.39,4727572.0,455197.34,2433297.5
226309.62,4676828.0,249238.7,3847684.5
261046.28,4056596.5,502863.84,680701.8
276651.97,4789879.5,320865.06,3085487.0
165164.27,4141002.0,396511.84,1336738.9
177548.3,121772.2,108754.94,2398815.2
219172.98,1803877.4,217433.42,4467612.0
193904.73,2578424.0,106508.086,1735642.1
158238.58,2856174.0,226910.14,801928.75
142537.52,3914951.5,226875.8,2209885.8
236222.98,3073460.5,133482.98,960949.0
315179.78,3464393.5,234251.25,4357774.0
365103.75,827660.44,262760.66,3648186.5
411380.28,3258390.5,147281.92,3561367.0
205324.9,1277406.6,274969.97,4357123.0
453770.84,1882888.1,222569.23,2790630.0
227330.44,2975035.5,160990.33,1696719.8
321953.6,3709623.5,203724.48,228104.1
420898.16,4837690.0,242098.39,803244.8
132516.22,2092462.0,194977.98,1842493.1
365437.34,2970078.0,144049.22,588669.2
131047.07,2324797.8,287796.6,1907762.4
150696.39,3256546.0,433740.84,1213391.6
232439.28,3225947.2,213780.8,2690838.0
321718.78,4554108.0,447050.6,4243696.0
196604.73,4121383.0,274241.6,4294162.0
189795.61,3993251.8,318579.66,4720176.0
266204.62,1811966.1,298462.4,3702998.0
37061.766,579041.75,118971.1,271834.0
156424.55,3100162.5,169698.81,3622016.0
245222.58,2890931.0,165802.27,4706520.0
362113.12,3501105.0,243096.8,396212.34
241411.36,1986719.9,251278.52,2587385.5
413635.22,800271.6,339986.97,3992879.5
354355.3,1714385.8,155369.67,282128.34
447453.78,4478663.0,460508.72,1951943.6
164324.81,3505821.8,425392.53,4087052.5
418996.25,4761109.5,337477.12,1245849.0
270145.53,4685177.0,217883.55,291056.66
479060.12,4823985.0,207150.8,4165630.5
494753.84,2619239.5,420883.53,1298901.1
328844.75,5032914.5,409938.34,2552851.8
333566.56,3194055.2,397793.56,3172392.0
362682.88,2157769.0,306008.53,3843802.0
416831.34,3992848.8,151612.28,1348540.4
142039.34,2345831.0,238673.3,1938162.9
370647.1,4632147.0,438787.9,480502.4
251845.48,4310098.5,179384.86,2001521.4
189638.39,4344563.0,189488.58,4102452.0
260429.92,1793646.1,185671.8,3577815.5
135723.05,1413612.9,402964.03,3077846.8
451201.66,2128217.5,232757.39,3683595.0
225668.6,760162.94,463512.12,4212348.0
316510.34,4228191.5,273315.03,2356288.0
288280.03,3318966.5,445212.1,653309.1
392055.53,2834446.5,207434.89,2406466.0
158555.52,1526543.9,424308.25,443036.28
343699.6,4300445.0,461905.6,1625169.1
147975.92,1582377.6,244891.3,1557396.1
208639.02,5093016.0,401155.72,4512692.0
242642.36,4464373.0,492229.34,3902262.0
446005.72,2530189.2,489506.78,183090.55
382000.34,4095375.5,236086.86,2264060.0
150071.27,3114275.5,218452.02,2615234.0
244448.67,3659432.2,354577.34,2949526.0
416005.4,204894.06,155369.92,3182192.0
130008.84,3242345.0,225328.58,4151448.5
346767.16,2797562.0,281985.47,1527581.4
79015.266,1594777.6,95021.99,160675.61
261971.25,2951837.8,444039.03,1494339.4
134708.22,1303703.6,76854.18,2048496.1
414790.7,1380873.1,370790.97,3630609.5
500128.47,4080140.8,489446.9,4148695.5
479431.22,388499.6,392432.28,4405670.0
297203.47,3560771.2,489278.28,1370471.6
114392.19,1734951.4,235668.64,2870285.0
272022.34,2861001.5,341548.03,4313293.0
309578.22,1645467.9,214349.55,1792952.6
117752.44,2663284.0,347573.06,2139486.0
278119.72,4172401.8,422997.16,274432.0
457959.34,662128.7,411788.16,2892488.8
297824.34,367481.97,208467.77,4112062.0
417420.03,3040294.5,257057.17,2620147.8
408254.16,2643485.2,151102.3,3418147.0
356333.44,502901.25,356984.5,961192.4
162196.05,3029069.5,119314.664,2559154.0
249240.45,2669970.0,243060.42,2268139.5
369612.3,4307290.0,444175.66,3744532.2
113063.41,387126.84,84316.32,1999895.9
235652.64,1227761.0,437334.84,3634949.8
262804.2,4278348.5,214113.92,4369221.5
516597.9,2055874.0,399875.9,1641975.4
213228.47,3867504.5,390704.2,1967806.1
175858.05,1786350.4,264169.34,4202605.0
209192.81,777079.56,99085.02,1626995.9
184579.56,2703205.0,138811.45,2748533.2
423915.1,598819.56,450070.78,977275.8
249467.92,2398525.5,345803.28,2190628.0
262736.9,4924825.0,240659.05,1019614.4
248291.17,4219967.0,458074.22,4255368.0
297086.34,3761767.5,227576.27,1819878.5
273839.03,497820.72,160554.61,4153008.0
207073.83,1671126.6,377654.47,796490.4
266563.47,4629513.5,408679.4,3242982.5
304660.5,955432.3,306099.4,3277742.5
479195.38,1007388.56,247470.83,558158.6
472428.8,3953494.0,471194.06,1321087.1
473335.94,3587915.0,336029.78,1985485.9
522342.72,4285059.0,462844.25,2172137.2
316184.03,2465662.0,200742.83,186825.77
291439.75,3809210.0,176915.45,3528972.0
251807.98,461996.0,193246.89,2573779.0
476536.8,3416168.0,491641.78,1203977.9
488853.25,4146593.0,401250.94,3620101.0
471589.6,5126651.0,229388.27,4801942.0
101031.5,1009408.56,283692.6,2436911.0
400848.6,1119700.8,345851.72,2688072.5
230647.56,3522713.0,392409.44,1194123.0
294617.75,4175389.0,287821.34,2209009.5
349987.2,419518.6,155412.36,1833179.4
239083.14,3223351.2,417658.28,312688.4
256206.39,2295009.5,177376.11,735489.1
293105.47,4907055.0,294115.9,678598.1
365624.34,2832801.0,387068.53,267681.22
448726.38,1172329.1,339289.16,117855.28
317539.44,4930495.5,365094.97,2455445.5
423561.2,2593319.0,349759.03,490646.06
431149.12,5041729.5,177194.23,3787800.5
333132.97,4324651.0,194453.97,1257195.9
378916.75,570331.94,160704.95,172333.61
188170.95,67147.14,132002.19,1728372.5
262699.6,4394068.0,440661.75,4471210.0
370393.53,187897.88,311327.06,2168141.2
169850.61,3547574.8,258991.27,4509343.0
243574.14,1908063.1,81940.82,1125880.4
335482.62,3173063.0,284311.88,1579592.0
323955.72,1688852.1,271108.1,741749.4
170719.58,2690041.0,335230.97,1911575.9
386796.3,2786461.2,328062.66,1170621.4
153270.58,2315193.0,206935.17,3092554.2
74612.79,1702768.8,125373.86,1310081.1
286678.62,937368.25,142935.86,3831491.5
171195.05,282341.12,348299.5,3638305.0
231690.58,908077.8,341701.12,3990596.5
332404.9,517636.62,168525.14,3645227.0
342943.4,1682847.6,164333.16,680879.9
203623.14,1301445.2,357736.88,3427479.5
438791.4,2916864.5,395446.72,3230256.5
245004.48,2846846.8,201806.19,461015.47
226631.7,4228062.5,293452.25,1711798.4
448889.22,1360120.9,143891.45,532391.25
356315.72,4109591.8,451141.34,312452.47
231919.08,3973858.0,297792.9,2172296.0
118861.67,1006629.94,386277.12,3388628.2
197710.83,4380951.0,511233.4,1384972.4
289507.84,2317581.0,254084.5,3107693.5
159581.31,3740072.0,195084.86,1009360.9
163439.45,171438.56,270467.62,3375519.0
305251.22,2083461.1,262838.8,3770802.5
220265.8,4290167.5,214222.14,815920.25
227564.83,1992637.8,353297.12,1638553.6
379270.16,1205063.9,344116.84,4632527.0
406298.62,298198.22,241523.86,3633198.2
205221.67,1702378.6,132083.22,608509.75
436333.1,131214.44,287039.78,1656886.2
193185.7,4071741.5,346252.25,2165688.5
210488.17,3187398.2,473038.72,2484780.0
373721.72,855810.0,408792.97,1533207.6
273709.97,338528.4,254602.27,4554004.0
153000.83,1099253.5,222042.52,3706173.0
396927.4,2443455.8,96514.01,1473527.9
273519.47,4728650.0,248575.64,3946512.2
383307.9,4668460.5,219349.3,770627.6
74488.39,1021772.8,160384.61,315907.4
142298.45,2960454.0,254571.52,467925.1
452729.47,662160.3,168433.38,3787362.0
195744.02,4161778.2,411248.72,964634.25
118658.97,870429.44,268499.16,1319259.1
330706.56,275747.38,431106.72,3083186.8
400342.28,3624728.8,430010.1,906039.6
455550.28,4191402.0,171250.67,870388.5
177924.84,3594240.2,132972.14,1653339.2
344894.3,1164139.6,128414.43,3452659.8
243397.17,386761.56,453500.0,4627634.5
256576.05,1060163.1,244340.67,1995024.2
454077.38,4167520.0,236006.6,329308.34
327955.22,4835556.0,394812.72,2430218.2
129782.836,1272210.4,386862.22,3556132.0
134609.5,2118023.0,394793.22,2237870.8
180012.5,747317.75,157654.69,2545811.0
268044.66,2335236.5,160950.06,1737951.4
234964.25,2244793.2,233514.33,4575591.0
197232.39,4732141.5,342274.78,2051056.6
466491.34,1843710.5,383230.62,1567341.2
162577.95,930212.94,366587.72,3563834.8
291486.0,3630854.0,315709.9,588078.6
397406.34,1173129.5,127410.31,2684163.2
182096.02,3809985.8,232908.89,4200787.0
274301.97,3329161.5,178170.78,2692177.0
249076.89,3837789.5,128835.445,1767159.1
206093.3,1443895.1,344603.03,3590003.2
281726.6,2563533.0,375722.66,3635056.0
456534.94,3688397.2,281263.97,1335287.9
408964.03,3560406.0,270552.84,4680692.0
161787.55,515218.06,242848.42,1846925.6
268554.6,4631617.0,516413.4,3860839.8
205604.25,774736.8,98287.74,1139344.9
429394.84,3275389.5,356725.47,3274479.5
415825.03,157245.98,198431.23,474000.47
122802.875,2040287.6,171053.45,1190268.4
291573.1,2274029.5,139133.11,4442424.0
203966.83,4944016.0,402922.1,2840860.0
381371.75,1086086.0,433370.1,1489967.6
236178.52,3595355.0,444034.4,4523776.0
452188.28,3963079.0,189195.95,3391029.0
408931.7,3725357.0,285318.53,2030111.8
233470.48,4922145.0,398021.47,3208010.0
480765.97,3016150.0,413028.97,1928833.9
207196.2,361012.47,312071.94,529248.0
248990.53,2302866.0,325803.1,212159.67
227941.64,2349694.0,135075.61,2748079.0
152612.81,3677990.0,320345.03,3368264.5
336230.03,3813504.5,156387.7,4560191.0
345262.66,4666112.0,336544.53,1035698.4
261442.48,4075792.0,143274.19,3047084.8
484293.6,1619913.1,315835.3,4365387.0
243893.77,1066111.1,256597.77,4464693.0
497365.78,4943671.0,216705.25,658037.0
454327.47,3071721.5,352075.28,460683.94
259898.2,2299642.8,317228.72,3975983.0
269504.78,4205926.0,398639.22,921336.5
229203.73,250779.7,266489.72,4624011.0
198880.39,3035079.8,436699.9,2504018.8
124920.59,2453995.2,424300.53,3629144.5
355256.53,2922930.5,369049.28,292685.06
114176.92,216986.47,286852.06,566387.6
317225.97,2988564.8,312531.3,3700262.8
237557.3,3145971.5,273967.4,1550089.5
325358.56,1786745.6,102861.51,2963303.2
122419.54,118450.234,201919.08,2363466.8
242481.3,3989315.0,401552.47,3805288.2
229449.27,537384.7,357818.47,2406432.5
407130.94,2496701.8,171499.08,4196958.0
241706.48,1064126.0,310998.38,3385681.2
143869.23,262743.9,249863.98,2692379.5
166135.64,3410811.0,357701.38,565211.1
167777.44,3110607.5,226491.88,2580460.0
167034.52,667250.8,404246.28,3655332.0
76174.055,579809.9,233071.47,2161837.0
179122.45,1370194.4,237023.2,2095506.6
391269.0,4790386.0,402471.12,2337815.5
398346.38,4247277.5,373150.6,4416895.0
339899.03,4807548.0,210976.78,684690.1
477760.78,4859953.0,494097.53,2782006.0
437553.6,3896029.2,262239.78,4674215.0
230511.8,1532573.0,372798.78,486246.28
227901.38,2579951.0,451515.47,182693.38
399016.66,432991.94,331755.28,2472926.5
262952.28,4961209.0,250543.06,1893628.6
328705.66,415123.25,444918.78,3527106.0
391742.75,1215360.1,282370.72,3324967.5
501267.22,4895120.5,445997.0,2891486.0
332102.97,2337405.0,488861.1,1378184.5
394559.53,2835313.0,371355.97,2740668.5
320768.3,2456473.5,226689.66,1114364.9
162699.36,3386243.5,163368.77,633457.8
495689.9,4813499.0,192878.48,1865914.6
203371.02,2416821.0,472317.97,4563139.5
162378.56,3458182.0,420059.1,2510083.0
167665.27,3180829.0,322438.66,4629518.5
336398.5,4110724.5,258292.84,2367449.2
382728.16,3462720.0,229628.36,593244.75
143614.48,797678.75,201057.08,1854631.1
239365.39,100847.19,289439.97,2147669.5
346425.4,1864771.2,371848.28,3819786.0
139531.56,2702276.0,199783.11,4436017.0
221416.56,4734323.0,479166.9,2407304.5
302858.4,2548814.0,413600.5,1288631.9
169414.8,2881244.5,445313.6,1039088.25
327554.6,204585.98,323594.34,4565226.0
367903.28,3946535.5,222883.14,411070.6
450262.6,2559974.5,261578.42,2209173.2
235797.89,90833.06,280055.84,410772.4
364067.25,964686.7,372421.97,3541086.0
387050.3,342479.66,319273.84,3259086.5
501766.84,4838269.0,189715.66,2174274.8
247264.3,4963172.0,214927.6,1388397.4
227346.14,414356.1,288716.47,2814489.0
292369.3,1577839.6,271812.38,756227.8
355829.03,4563835.0,306299.97,3577983.0
452368.2,4941766.5,529423.9,4485313.0
386732.97,415289.34,359716.1,3302070.0
163941.34,3748060.2,375527.38,4099131.0
168973.39,1410612.6,383408.97,3333812.5
322444.72,1683142.4,400313.0,122122.445
483663.66,2162811.0,431964.1,110760.24
244641.52,2372100.2,477702.28,1741338.2
408127.1,3533757.2,324815.1,3891567.0
270266.2,475132.53,247750.5,3849354.0
202357.67,4637875.0,273642.3,1186958.4
312314.9,4028839.5,164175.7,2420235.0
340299.4,3098022.0,416267.47,3757806.8
300901.03,4871839.0,199333.86,3930653.0
279308.94,4395993.5,270381.03,1159602.6
474500.97,438803.9,413278.4,1005844.3
387439.47,3245602.0,207767.58,2754500.0
436839.25,1204650.6,220124.3,490456.75
459723.3,3273978.8,170939.89,433561.22
82635.984,654350.2,91627.04,2234476.0
314633.8,1720368.1,139301.66,3263097.0
280893.03,2128291.8,257019.06,1891547.9
140510.45,3257571.5,222367.53,4037562.5
447631.28,2015252.0,349056.47,4318586.5
133285.5,569126.7,62183.004,957300.1
189391.16,3487658.5,335195.34,2402889.5
219534.7,2227337.0,86436.21,548223.56
166994.73,325542.97,315781.9,3151638.0
207194.23,2679304.5,224123.02,523101.44
405607.6,4930830.5,385911.72,3976552.0
348450.88,3257437.5,268529.4,3197222.5
203890.11,493608.9,312238.44,3339655.5
266321.4,3066670.5,138567.11,1566887.1
406074.88,2079531.5,456747.6,1897637.1
367023.34,1334111.9,476698.03,4291839.0
219455.98,1112700.1,382379.03,2056414.6
426459.28,2471989.0,274825.72,212721.23
212072.92,1011507.2,465040.88,1115451.8
360284.03,4889855.5,200080.64,4111915.0
412506.56,3482528.5,446370.16,1694290.6
81852.74,794986.7,125343.56,129740.87
228346.36,4881749.0,513964.22,1248200.6
297805.88,4448793.0,400572.78,2655373.5
140814.5,2660600.0,415124.84,3428539.5
373917.28,908228.94,448607.53,4363686.0
303822.9,3358163.5,394508.78,4377260.5
486115.03,386079.53,340773.62,4394330.5
220356.45,571420.5,208767.89,3617480.5
348246.03,166868.81,351849.97,1631402.9
284118.03,810148.8,358729.84,2564457.2
279121.47,2906647.2,236464.81,2253183.0
311489.47,2070786.1,416094.75,2309296.0
269358.66,4323338.0,499388.1,400044.25
382257.4,149120.27,431008.84,1050730.6
93524.05,1635761.4,227249.0,1592141.1
220889.3,4576035.0,368505.38,917742.1
252443.7,3147400.0,377434.6,3809479.5
242706.06,4132435.0,480803.84,4225415.5
405539.6,4474101.0,201281.73,1716374.9
429031.9,3233807.5,391686.75,1338980.4
302001.72,4493845.0,193720.73,491751.03
354432.3,4188156.0,356963.34,1745106.2
462195.16,90732.97,429800.28,1728714.9
216621.61,3812528.5,157444.73,636804.0
181185.5,3148250.8,302582.06,4534419.0
134615.64,3094121.0,177330.48,699938.1
279614.9,2407547.0,190573.02,4252128.0
434766.38,4278130.5,207559.17,2245896.0
119304.05,1276514.5,183413.95,1095579.4
203916.31,3463055.5,169965.86,3173965.8
268163.4,3651418.0,347025.7,3430584.5
119062.92,2382136.5,307459.9,3902606.0
203358.02,3815734.5,221443.3,1036393.1
164601.02,185970.56,262356.6,225937.9
278250.56,2490191.2,362257.12,1353661.5
176975.08,471286.1,225205.19,57009.387
538110.7,5064432.0,539029.5,2169482.0
429264.1,4709594.5,231274.22,3838165.5
222373.56,4486864.0,341470.66,2210951.5
315888.28,1874493.1,252560.8,2828027.0
138898.36,1532612.9,219600.58,132050.36
261602.98,4060348.5,205179.92,3456618.5
163513.17,1133090.4,462533.6,3202178.5
134810.22,1781505.2,267559.9,755552.5
195842.58,3203169.8,436518.47,3506792.8
363480.88,2875062.5,248504.36,2828395.2
260023.7,4611859.0,235818.14,388735.16
265716.1,3640483.8,274644.38,309899.16
467237.6,4128410.0,450981.72,527548.4
189740.38,1276613.9,453132.0,567284.5
196320.42,2130092.5,240310.17,4564475.0
227198.33,489060.8,184202.36,3007619.0
435449.72,3186346.2,215152.3,176194.95
197059.64,236256.83,266373.22,4135124.5
